"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210101 ~ 20210430"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경상북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.7892","202101","23","54,300","11","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.879","202101","30","52,500","6","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","59.9175","202103","27","41,000","22","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.879","202103","29","53,000","7","2019","남매공원로 6",""
"경상북도 경산시 계양동","769","0769","0000","경산임당 호반베르디움","84.879","202104","5","54,700","17","2019","남매공원로 6",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","47.1","202101","4","10,000","1","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","47.1","202101","5","12,700","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","202101","5","9,900","3","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.63","202101","6","9,550","3","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","46.74","202101","9","12,850","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.63","202101","10","9,500","5","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","202101","11","9,900","4","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","202101","20","10,000","4","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","202101","20","9,450","5","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","46.74","202101","22","12,000","3","1985","원효로32길 20","20210407"
"경상북도 경산시 계양동","669","0669","0000","계양주공","46.74","202101","22","12,000","3","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","202101","23","9,500","5","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","39.72","202101","23","9,300","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","47.1","202101","23","11,200","4","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","46.74","202101","23","13,000","2","1985","원효로32길 20",""
"경상북도 경산시 계양동","669","0669","0000","계양주공","31.98","202101","24","8,100","4","1985","원효로32길 20",""
